body,rate,likes,dislikes,created_at,is_buyer,product_id,clean_body,word_count,char_len,unique_word_ratio,emoji_count,hour,dayofweek,iso_score,lof_score,knn_dist,ensemble_score,ocsvm_score,ae_score,threshold_Isolation,is_outlier_Isolation,threshold_LOF,is_outlier_LOF,threshold_KNN,is_outlier_KNN,threshold_Ensemble,is_outlier_Ensemble,threshold_OneClassSVM,is_outlier_OneClassSVM,threshold_Autoencoder,is_outlier_Autoencoder,votes,is_outlier_consensus,explain
"اولین کتاب عاشقانه ای بود که بنا بر پیشنهاد دوستم خریدم و خوندم و باید بگم خیلی چیز خاصی نداشت و داستانش معمولی بود البته اگه بشه گفت معمولی  چون در مورد دو فرد سرطانی هستش ولی فقط همین. شخصیتای کتابم چندان قوی نیستن که بشه باهاشون ارتباط برقرار کرد. زیبایی کتاب فقط جمله های  هزل _شخصیت کتاب _ در مورد بیماریشه که در طول داستان یا میگه یا بهشون فک میکنه که خب چیزی رو تغییر نمیده. پایان کتابم نمیدونم من دوسش نداشتم.
البته احتمالا چون من تنها کسیم که اینا رو  می گه احتمالا کسی توجه نمیکنه ولی خب اگه خواستید بخونید نشر ملیکان هم ترجمه کرده شاید اون بهتر باشه. این نسخش سانسورش اینطور نیست که کلمه ای رو با کلمه دیگه جایگزین کرده باشه کل اون قسمت رو از کتاب حذف کرده و کمبود اون قسمتا تو کل کتاب حس میشه.ترجمم یه جایی پیج اینستا یا چیزی مثلش رو دیوار ترجمه کرده که احتمالا چیزای دیگه مثل اینم وجود داره. 
ولی اونایی که تعریف کردن دقیقا ار چیش تعریف کردید؟",1.0,1,1,,True,1506369,اولین کتاب عاشقانه ای بود که بنا بر پیشنهاد دوستم خریدم و خوندم و باید بگم خیلی چیز خاصی نداشت و داستانش معمولی بود البته اگه بشه گفت معمولی چون در مورد دو فرد سرطانی هستش ولی فقط همین شخصیتای کتابم چندان قوی نیستن که بشه باهاشون ارتباط برقرار کرد زیبایی کتاب فقط جمله های هزل شخصیت کتاب در مورد بیماریشه که در طول داستان یا میگه یا بهشون فک میکنه که خب چیزی رو تغییر نمیده پایان کتابم نمیدونم من دوسش نداشتم البته احتمالا چون من تنها کسیم که اینا رو می گه احتمالا کسی توجه نمیکنه ولی خب اگه خواستید بخونید نشر ملیکان هم ترجمه کرده شاید اون بهتر باشه این نسخش سانسورش اینطور نیست که کلمه ای رو با کلمه دیگه جایگزین کرده باشه کل اون قسمت رو از کتاب حذف کرده و کمبود اون قسمتا تو کل کتاب حس میشه ترجمم یه جایی پیج اینستا یا چیزی مثلش رو دیوار ترجمه کرده که احتمالا چیزای دیگه مثل اینم وجود داره ولی اونایی که تعریف کردن دقیقا ار چیش تعریف کردید,174,842,0.7126436781609196,0,-1,-1,-0.007284623741250551,-5161120851.202654,2.4073069710636297,0.34308901371871964,0.00021461066356565084,0.14746455860656768,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,4,1,طول متن غیرمعمول (174 کلمه)؛ امتیاز افراطی (1.0)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM، Autoencoder
این کتاب از جمله کتابهای فوق العاده ای بود ک خوندم. محتواش واقعا عالیه. دیدگاهی ک داره، افکار موری و نوع نگاه کردنش به دنیا و مشکلاتش فوق العاده بود. من ک خیلی این کتابو دوست داشتم.,0.0,0,0,,True,1116587,این کتاب از جمله کتابهای فوق العاده ای بود ک خوندم محتواش واقعا عالیه دیدگاهی ک داره افکار موری و نوع نگاه کردنش به دنیا و مشکلاتش فوق العاده بود من ک خیلی این کتابو دوست داشتم,37,176,0.8108108108108109,0,-1,-1,-0.006244761677896171,-5161120851.0533695,5.767686854202274,0.3826663627270947,-2.710119947127769,0.04728720795607283,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble
قیمت کالا در فروش با تخفیف مناسب است و کیفیت خوبی دارد,3.0,1,2,,True,6184596,قیمت کالا در فروش با تخفیف مناسب است و کیفیت خوبی دارد,12,54,1.0,0,-1,-1,-0.030604311532207273,-5161120850.832696,5.608616794604004,0.32448717135427807,-12.960943703875621,0.1265017659751802,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: KNN، Ensemble، Autoencoder
هم محتواش هم جنس صفحاتش عاالیه,0.0,9,0,,True,3973526,هم محتواش هم جنس صفحاتش عاالیه,6,30,0.8333333333333334,0,-1,-1,-0.04403585530412346,-5161120850.435829,6.221494187651894,0.30015704404872207,4.197208199075767,0.5425819554102148,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,0,-1.2731907886072822,1,0.0988718018507556,1,3,1,امتیاز افراطی (0.0)؛ الگوی تعامل نامتوازن (لایک خیلی بالا نسبت به دیسلایک)؛ تأیید چند مدل: KNN، OneClassSVM، Autoencoder
جنس برگه ها فوق العاده بود ، قیمتش تو تخفیف خیلی خوب   کتاب بی نظیریه توصیه میکنم تهیه کنید ,0.0,0,0,,True,4086816,جنس برگه ها فوق العاده بود قیمتش تو تخفیف خیلی خوب کتاب بی نظیریه توصیه می کنم تهیه کنید,19,88,1.0,0,-1,-1,-0.02224686548673438,-5161120850.985187,6.728056331904186,0.35622608334323963,-5.571777994325476,0.3015591345560541,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (0.0)؛ تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
خیلی خوب است,3.0,0,0,,True,1118153,خیلی خوب است,3,12,1.0,0,-1,-1,-0.008540085700873445,-5161120851.231578,0.2580560425615679,0.3164085116241339,-0.15738383860118255,0.03491273977285199,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
"سلام امیدوارم حالتون خوب باشه
وسیله باحالیه،حالا بخوای برا ماساژ بگیری پیشنهاد نمیکنم ولی خیلی خوبه،سر آدمو قلقلک میده خیلی باحاله
سر زانو هم میتونید مثل دست قلقلک بدید،ولی یه نکته بدی داشت که شاخکاش تنظیم نبود و باید با دست درستش میکردی.
رنگو زده بودم چند رنگ،پولش کمتر بود و رنگ آبی فرستادن خیلی خوب شد

اگه میخواید یه ظرف براش درست کنید لوله سفره یا لوله کیسه فریزر رو اندازه بزنید ببُرید و تمام😁
بسته بندیش هم تو یه پلاستیک بود،نایلون",5.0,1,0,,True,4326418,سلام امیدوارم حالتون خوب باشه وسیله باحالیه حالا بخوای برا ماساژ بگیری پیشنهاد نمی کنم ولی خیلی خوبه سر آدمو قلقلک میده خیلی باحاله سر زانو هم میتونید مثل دست قلقلک بدید ولی یه نکته بدی داشت که شاخکاش تنظیم نبود و باید با دست درستش می کردی رنگو زده بودم چند رنگ پولش کمتر بود و رنگ آبی فرستادن خیلی خوب شد اگه میخواید یه ظرف براش درست کنید لوله سفره یا لوله کیسه فریزر رو اندازه بزنید ببرید و تمام بسته بندیش هم تو یه پلاستیک بود نایلون,90,436,0.8333333333333334,1,-1,-1,-0.034553415734699056,-5161120851.148101,6.1728635241239,0.32158164673942513,-0.5496581018389985,0.16406027841366122,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,4,1,طول متن غیرمعمول (90 کلمه)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، Ensemble، OneClassSVM، Autoencoder
خیلی عالی بود کرم فوق‌العاده خوبیه,5.0,1,0,,True,3243141,خیلی عالی بود کرم فوق العاده خوبیه,7,34,1.0,0,-1,-1,-0.008178873332156777,-5161120851.1867695,3.1589799607595017,0.3493320174107375,-0.00023750967482172314,0.11634869320249304,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,4,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM، Autoencoder
وکیوم مناسب نبود,3.0,0,0,,True,11901605,وکیوم مناسب نبود,3,16,1.0,0,-1,-1,-0.004507162727956537,-5161120851.231613,0.8902670294094925,0.3327420963859798,-0.10430007223189364,0.03309831247693677,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
عالی و با کیفیت 👌👌👌,5.0,0,0,,True,3876678,عالی و با کیفیت,4,15,1.0,1,-1,-1,-0.046657627315833505,-5161120850.632477,7.173619522932414,0.3046160799461883,0.8192171292150272,0.2124459355976486,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,0,-1.2731907886072822,1,0.0988718018507556,1,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: KNN، OneClassSVM، Autoencoder
خیلی خوبه و مقاوم هست,5.0,0,0,,True,523882,خیلی خوبه و مقاوم هست,5,21,1.0,0,-1,-1,-0.001477312455983093,-5161120851.231578,2.635199614556348,0.3590601675679068,-0.0035256442765696505,0.02025428379119962,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,0,3,1,نسبت واژه‌های یکتا نامعمول (1.00)؛ امتیاز افراطی (5.0)؛ تأیید چند مدل: Isolation، Ensemble، OneClassSVM
"پیشنهاد میشه

",4.0,0,1,,True,1144400,پیشنهاد میشه,2,12,1.0,0,-1,-1,-0.03934834107044077,1335818619.493125,1.2325969631702824,0.3070921161801093,-0.9464646058273196,0.11654189119271831,-0.026092218604481743,0,-5161120849.822901,1,4.837440385719104,0,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,4,1,طول متن غیرمعمول (2 کلمه)؛ نسبت واژه‌های یکتا نامعمول (1.00)؛ تأیید چند مدل: LOF، Ensemble، OneClassSVM، Autoencoder
خیلی کتاب خوب و قشنگیه . تو تخفیف ارزش خرید داشت . ترجمه سلیس و روانی داشت . پیشنهاد میشه,4.0,0,0,,False,10711755,خیلی کتاب خوب و قشنگیه تو تخفیف ارزش خرید داشت ترجمه سلیس و روانی داشت پیشنهاد میشه,17,83,0.8823529411764706,0,-1,-1,-0.041945899929272,-5161120850.157883,6.329215346412002,0.30618913448806007,-4.083295655113993,0.1409594896254489,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,3,1,تأیید چند مدل: KNN، Ensemble، Autoencoder
کرم خوبیه با قیمت مناسب. فقط با توجه به نوع بسته بندی و حجم زیادش اگه هوا نکشه و خشک نشه که عالیه,4.0,0,0,,True,5488695,کرم خوبیه با قیمت مناسب فقط با توجه به نوع بسته بندی و حجم زیادش اگه هوا نکشه و خشک نشه که عالیه,23,96,0.9130434782608695,0,-1,-1,-0.010695142814657943,-5161120850.940787,6.966115680075819,0.3856144574662414,-4.837573995210551,0.030787804998245953,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,0,3,1,تأیید چند مدل: Isolation، KNN، Ensemble
"سلام
باتوجه ب قیمتش و حجمش عالیه
و تاثیر خوبی داره 
فقط اینکه تونره ک دیجی کالا زده آب رسان
ارزش خرید داره 
بسته بندی مناسبی داشت
راضی ام .ممنون از دیجی کالا",4.0,1,0,,True,7371331,سلام باتوجه ب قیمتش و حجمش عالیه و تاثیر خوبی داره فقط اینکه تونره ک دیجی کالا زده آب رسان ارزش خرید داره بسته بندی مناسبی داشت راضی ام ممنون از دیجی کالا,33,154,0.8787878787878788,0,-1,-1,-0.008593061029467164,-5161120850.727297,8.016890168736186,0.4021056735223207,-1.4935975231616059,0.12960824106082883,-0.026092218604481743,1,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,0,0.0988718018507556,1,4,1,تأیید چند مدل: Isolation، KNN، Ensemble، Autoencoder
"با توجه به اینکه با نیومن کار کردم و سوگیری و دید نسبتا قیاسی شاید داشته باشم نکاتی که در روز اول دریافت این کالا دیدم رو ذکر میکنم و امیدوارم برای سایر مشتریان دیجیکالا مفید باشه:
_قبل از هر چیزی توجه داشته باشید که کالای آکبند و نوی دست اول خریداری نمیکنید(حداقل از فروشنده ای که من ازش خریدکردم). بعضی از قطعات از جمله پایه، کابل و کارت صدا استفاده شده بودند و خط و خش روشون بود که ضدحال خیلی بزرگی بود. بعضی از قطعات اما احتمالا دست اول و نو بودن چون خط و خش روشون نبود و نایلونشون با دوخت حرارتی پلمب شده بود(بقیه با نوار چسب) . البته در این مورد روی هم رفته چون کارم رو راه انداخت مرجوع نمیکنم. هرچند اصولا باید مرجوع کنم اما چون ارزونه و موقتی میخوامش و طول عمر برام مهم نیست مرجوع نمیکنم. 
_کیفیت اون هدفون قرمز رنگش بسیار ضعیف بود. بنظرم اونو جدا بخرید یا از مال خودتون استفاده کنید چون کاربردی نیست این.
_جعبه کارتنی محصول سالم نبود و کلی پارگی و چسبکاری داشت با چسب نواری.
_صدای نسبتا خوبی ازش میگیرید و برای گویندگی بنظرم مناسبه چون درهر حال پس از نشر انلاین افت کیفیت رو خواهید داشت. درست مثل عکسی که اپلود میکنید تو اینستاتون ولی بعد میبینید از کیفیت اصلی فایل خبری نیست. (درمورد کتاب صوتی میگم) 
_خرطومی پاپ فیلتر بسیار بی کیفیته و زورش نمیرسه خودشو ثابت نگه داره. باید از بالا ببندید، اگر از پایین ببندید شل میشه و میاد پایین هی.
_کارت صدا قابلیت خیلی بالایی نداره، نمیگم اسباب بازیه اما قدرتش در حد همون چیپ کارت صدای آنبورد خود لپ تاپه حالا شاید یه ریزه بهتر. در کل یه جورای اسم کارت صدارو داره یدک میکشه.
_میکروفن سنگین و خوش دست و بزرگ و احتمالا نو بود. 
_پایه بازویی نگه دارنده بشدت ضعیف، توان نگه داری ایزولاتور من رو نداشت. اگر ایزولاتور اکوستیک میخواید بفکر پایه مجزا باشید یا اگه میخواید سوار بازویی کنید حتما بازویی استاندارد بخرید. 
_شاک مانت استاندارد نباید تا این میزان سفت بگیره میکروفون رو. میکروفن باید بتونه تا یه حدودی ولو خیلی کم سرجاش برقصه و آزادانه بازی کنه اما این خیلی سفت و کیپ نگه میداره و اجازه تکونای ریز رو به میکروفن نمیده. رسالت شاک مانت کلا گرفتن لرزش های ریزه که در این مورد این شاک مانت بسیار ضعیفه. بود و نبودش فرقی بحالتون نخواهد کرد که در آینده در حین کار اینو میفهمید. 
حالا در حد ده دقیقه کار با این کالا متوجه این نکات شدم. برای نظرات فنی کمی زوده که قابلیت های فنیش رو بخوام قضاوت کنم. در آینده اگر عمری بود انشالله ویرایش میکنم و نظر فنی رو هم مینویسم.
سپاس از دیجی کالا که یک روز هم زودتر آورد رسوند.",1.0,5,4,,True,9405862,با توجه به اینکه با نیومن کار کردم و سوگیری و دید نسبتا قیاسی شاید داشته باشم نکاتی که در روز اول دریافت این کالا دیدم رو ذکر می کنم و امیدوارم برای سایر مشتریان دیجیکالا مفید باشه قبل از هر چیزی توجه داشته باشید که کالای آکبند و نوی دست اول خریداری نمی کنید حداقل از فروشنده ای که من ازش خریدکردم بعضی از قطعات از جمله پایه کابل و کارت صدا استفاده شده بودند و خط و خش روشون بود که ضدحال خیلی بزرگی بود بعضی از قطعات اما احتمالا دست اول و نو بودن چون خط و خش روشون نبود و نایلونشون با دوخت حرارتی پلمب شده بود بقیه با نوار چسب البته در این مورد روی هم رفته چون کارم رو راه انداخت مرجوع نمی کنم هرچند اصولا باید مرجوع کنم اما چون ارزونه و موقتی میخوامش و طول عمر برام مهم نیست مرجوع نمی کنم کیفیت اون هدفون قرمز رنگش بسیار ضعیف بود بنظرم اونو جدا بخرید یا از مال خودتون استفاده کنید چون کاربردی نیست این جعبه کارتنی محصول سالم نبود و کلی پارگی و چسبکاری داشت با چسب نواری صدای نسبتا خوبی ازش می گیرید و برای گویندگی بنظرم مناسبه چون درهر حال پس از نشر انلاین افت کیفیت رو خواهید داشت درست مثل عکسی که اپلود می کنید تو اینستاتون ولی بعد می بینید از کیفیت اصلی فایل خبری نیست درمورد کتاب صوتی میگم خرطومی پاپ فیلتر بسیار بی کیفیته و زورش نمیرسه خودشو ثابت نگه داره باید از بالا ببندید اگر از پایین ببندید شل میشه و میاد پایین هی کارت صدا قابلیت خیلی بالایی نداره نمیگم اسباب بازیه اما قدرتش در حد همون چیپ کارت صدای آنبورد خود لپ تاپه حالا شاید یه ریزه بهتر در کل یه جورای اسم کارت صدارو داره یدک میکشه میکروفن سنگین و خوش دست و بزرگ و احتمالا نو بود پایه بازویی نگه دارنده بشدت ضعیف توان نگه داری ایزولاتور من رو نداشت اگر ایزولاتور اکوستیک میخواید بفکر پایه مجزا باشید یا اگه میخواید سوار بازویی کنید حتما بازویی استاندارد بخرید شاک مانت استاندارد نباید تا این میزان سفت بگیره میکروفون رو میکروفن باید بتونه تا یه حدودی ولو خیلی کم سرجاش برقصه و آزادانه بازی کنه اما این خیلی سفت و کیپ نگه میداره و اجازه تکونای ریز رو به میکروفن نمیده رسالت شاک مانت کلا گرفتن لرزش های ریزه که در این مورد این شاک مانت بسیار ضعیفه بود و نبودش فرقی بحالتون نخواهد کرد که در آینده در حین کار اینو می فهمید حالا در حد ده دقیقه کار با این کالا متوجه این نکات شدم برای نظرات فنی کمی زوده که قابلیت های فنیش رو بخوام قضاوت کنم در آینده اگر عمری بود انشالله ویرایش می کنم و نظر فنی رو هم می نویسم سپاس از دیجی کالا که یک روز هم زودتر آورد رسوند,465,2220,0.5978494623655914,0,-1,-1,-0.03605604923664463,-5161120851.240435,9.725577125182141,0.35739764986040173,6.376438036447025,0.8113099560788128,-0.026092218604481743,0,-5161120849.822901,0,4.837440385719104,1,0.3058137995774459,1,-1.2731907886072822,1,0.0988718018507556,1,4,1,طول متن غیرمعمول (465 کلمه)؛ امتیاز افراطی (1.0)؛ تأیید چند مدل: KNN، Ensemble، OneClassSVM، Autoencoder
